HOSPITAL_ID,PAYOR1,APRDRG,SEVERITY,PATS,PWC,TD,TC,XC,XD
1,1,890,4,3,3,22,265840,88613.3333,7.33
1,1,892,2,1,1,2,21039,21039,2
1,1,892,3,2,2,9,79499,39749.5,4.5
1,1,892,4,1,1,2,13216,13216,2
1,1,911,4,1,1,24,350141,350141,24
1,1,950,1,4,4,9,237607,59401.75,2.25
1,1,950,2,4,4,23,534821,133705.25,5.75
1,1,950,3,8,8,60,955448,119431,7.5
1,1,950,4,14,14,350,5389047,384931.9286,25
1,1,951,1,1,1,1,59138,59138,1
1,1,951,2,12,12,34,894202,74516.8333,2.83
1,1,951,3,17,17,109,1729151,101714.7647,6.41
1,1,951,4,12,12,178,2420191,201682.5833,14.83
1,1,952,2,1,1,4,45113,45113,4
1,1,952,3,3,3,24,266834,88944.6667,8
1,1,952,4,1,1,28,366730,366730,28
1,2,1,2,1,1,9,484893,484893,9
1,2,1,3,9,9,79,3607596,400844,8.78
1,2,1,4,14,14,443,13455792,961128,31.64
1,2,4,4,5,5,196,3177716,635543.2,39.2
1,2,5,4,3,3,170,2948934,982978,56.67
1,2,6,3,1,1,6,425512,425512,6
1,2,7,2,3,3,75,2109697,703232.3333,25
1,2,7,3,7,7,183,5180798,740114,26.14
1,2,7,4,5,5,160,4514287,902857.4,32
1,2,8,2,5,5,81,698413,139682.6,16.2
1,2,8,3,14,14,245,2903238,207374.1429,17.5
1,2,8,4,1,1,19,198592,198592,19
1,2,26,1,4,4,9,453358,113339.5,2.25
1,2,26,2,3,3,7,365372,121790.6667,2.33
1,2,45,4,1,1,171,789390,789390,171
1,2,48,2,2,2,18,87273,43636.5,9
1,2,48,3,1,1,5,35331,35331,5
1,2,48,4,1,1,45,347340,347340,45
1,2,52,3,1,1,5,38151,38151,5
1,2,53,4,1,1,16,253081,253081,16
1,2,54,2,1,1,4,40964,40964,4
1,2,54,3,2,2,10,117085,58542.5,5
1,2,58,2,1,1,6,47134,47134,6
1,2,59,4,1,1,17,103018,103018,17
1,2,73,2,1,1,4,145315,145315,4
1,2,89,1,1,1,5,289005,289005,5
1,2,89,3,8,8,105,2328088,291011,13.13
1,2,89,4,1,1,12,285710,285710,12
1,2,91,1,1,1,6,139297,139297,6
1,2,91,2,10,10,52,1178250,117825,5.2
1,2,91,3,3,3,28,556679,185559.6667,9.33
1,2,91,4,1,1,31,453566,453566,31
1,2,92,1,3,3,3,225989,75329.6667,1
1,2,92,2,1,1,1,54899,54899,1
1,2,92,3,2,2,6,200771,100385.5,3
1,2,97,1,1,1,3,73913,73913,3
1,2,98,1,1,1,3,99194,99194,3
1,2,98,2,2,2,13,324258,162129,6.5
1,2,98,3,5,5,47,874361,174872.2,9.4
1,2,98,4,2,2,24,246669,123334.5,12
1,2,110,1,1,1,1,25412,25412,1
1,2,110,2,1,1,10,68621,68621,10
1,2,110,3,2,2,8,99246,49623,4
1,2,110,4,2,2,8,93504,46752,4
1,2,113,2,1,1,1,12493,12493,1
1,2,113,3,1,1,5,35261,35261,5
1,2,114,4,1,1,4,83679,83679,4
1,2,120,2,2,2,10,185734,92867,5
1,2,120,3,3,3,37,749461,249820.3333,12.33
1,2,121,1,7,7,21,500337,71476.7143,3
1,2,121,2,6,6,31,576565,96094.1667,5.17
1,2,121,3,7,7,55,1143361,163337.2857,7.86
1,2,130,3,2,2,14,278993,139496.5,7
1,2,131,2,8,8,85,702199,87774.875,10.63
1,2,131,3,18,18,179,1613813,89656.2778,9.94
1,2,131,4,20,20,282,2690991,134549.55,14.1
1,2,133,3,1,1,2,19686,19686,2
1,2,133,4,1,1,12,270211,270211,12
1,2,134,1,1,1,3,42695,42695,3
1,2,134,2,1,1,6,53606,53606,6
1,2,134,3,4,4,17,184422,46105.5,4.25
1,2,134,4,1,1,5,34218,34218,5
1,2,136,1,1,1,5,84365,84365,5
1,2,136,2,1,1,2,13397,13397,2
1,2,136,3,3,3,23,221929,73976.3333,7.67
1,2,136,4,1,1,42,455345,455345,42
1,2,137,2,1,1,6,54869,54869,6
1,2,137,3,2,2,9,99236,49618,4.5
1,2,137,4,3,3,40,450220,150073.3333,13.33
1,2,138,4,1,1,2,45538,45538,2
1,2,139,2,1,1,17,126543,126543,17
1,2,139,3,1,1,5,69762,69762,5
1,2,139,4,2,2,9,86144,43072,4.5
1,2,140,3,1,1,3,13768,13768,3
1,2,140,4,1,1,4,24529,24529,4
1,2,141,3,1,1,3,31032,31032,3
1,2,143,1,2,2,5,45565,22782.5,2.5
1,2,143,2,3,3,12,121530,40510,4
1,2,143,3,5,5,20,198006,39601.2,4
1,2,143,4,1,1,1,4643,4643,1
1,2,169,3,1,1,4,87795,87795,4
1,2,169,4,1,1,9,258599,258599,9
1,2,181,3,1,1,9,273105,273105,9
1,2,182,2,2,2,7,96150,48075,3.5
1,2,182,3,2,2,22,354949,177474.5,11
1,2,182,4,3,3,21,611916,203972,7
1,2,192,4,1,1,36,523811,523811,36
1,2,194,3,1,1,8,51266,51266,8
1,2,194,4,1,1,8,137547,137547,8
1,2,197,2,2,2,8,57152,28576,4
1,2,206,2,1,1,5,62212,62212,5
1,2,207,2,1,1,2,22114,22114,2
1,2,207,4,1,1,9,86649,86649,9
1,2,220,1,5,5,20,386968,77393.6,4
1,2,220,2,4,4,26,445200,111300,6.5
1,2,220,3,8,8,109,1422447,177805.875,13.63
1,2,220,4,1,1,47,678612,678612,47
1,2,222,1,1,1,2,41949,41949,2
1,2,222,2,1,1,12,127017,127017,12
1,2,222,3,1,1,7,115372,115372,7
1,2,223,1,1,1,3,67864,67864,3
1,2,223,2,3,3,23,276314,92104.6667,7.67
1,2,224,2,1,1,11,135801,135801,11
1,2,227,1,2,2,8,166329,83164.5,4
1,2,227,2,11,11,62,954781,86798.2727,5.64
1,2,227,3,2,2,9,256844,128422,4.5
1,2,228,2,4,4,24,335839,83959.75,6
1,2,229,1,2,2,7,75843,37921.5,3.5
1,2,229,2,1,1,5,84479,84479,5
1,2,229,3,3,3,32,427859,142619.6667,10.67
1,2,229,4,1,1,11,420739,420739,11
1,2,230,1,16,16,61,1065490,66593.125,3.81
1,2,230,2,12,12,73,1100017,91668.0833,6.08
1,2,230,3,5,5,36,669207,133841.4,7.2
1,2,230,4,7,7,155,2862428,408918.2857,22.14
1,2,231,1,9,9,29,663279,73697.6667,3.22
1,2,231,2,10,10,65,937477,93747.7,6.5
1,2,231,3,3,3,49,634541,211513.6667,16.33
1,2,231,4,1,1,7,162731,162731,7
1,2,240,2,1,1,4,18780,18780,4
1,2,240,3,3,3,16,165048,55016,5.33
1,2,240,4,3,3,20,416596,138865.3333,6.67
1,2,241,2,2,2,8,73697,36848.5,4
1,2,241,3,3,3,11,102919,34306.3333,3.67
1,2,241,4,1,1,10,107882,107882,10
1,2,242,3,2,2,10,103843,51921.5,5
1,2,242,4,1,1,2,113061,113061,2
1,2,243,2,3,3,10,143495,47831.6667,3.33
1,2,243,3,5,5,19,131800,26360,3.8
1,2,243,4,1,1,29,543613,543613,29
1,2,245,1,1,1,3,9055,9055,3
1,2,245,2,3,3,16,112878,37626,5.33
1,2,245,3,10,10,48,372303,37230.3,4.8
1,2,245,4,4,4,56,512880,128220,14
1,2,247,2,6,6,29,203480,33913.3333,4.83
1,2,247,3,1,1,24,142550,142550,24
1,2,248,2,2,2,18,100689,50344.5,9
1,2,248,3,5,5,41,327172,65434.4,8.2
1,2,248,4,3,3,38,259926,86642,12.67
1,2,249,1,1,1,4,30302,30302,4
1,2,249,2,5,5,16,137416,27483.2,3.2
1,2,249,3,3,3,13,144548,48182.6667,4.33
1,2,251,2,3,3,12,73342,24447.3333,4
1,2,251,3,3,3,18,123218,41072.6667,6
1,2,251,4,2,2,15,171560,85780,7.5
1,2,252,1,1,1,2,26102,26102,2
1,2,252,2,5,5,23,144923,28984.6,4.6
1,2,252,3,5,5,31,318661,63732.2,6.2
1,2,252,4,2,2,16,134535,67267.5,8
1,2,253,2,3,3,8,99984,33328,2.67
1,2,253,3,8,8,47,543763,67970.375,5.88
1,2,253,4,1,1,5,139191,139191,5
1,2,254,1,1,1,1,11865,11865,1
1,2,254,2,2,2,16,198752,99376,8
1,2,254,3,7,7,54,531803,75971.8571,7.71
1,2,254,4,5,5,71,852365,170473,14.2
1,2,260,1,7,7,24,593797,84828.1429,3.43
1,2,260,2,19,19,103,1931222,101643.2632,5.42
1,2,260,3,12,12,95,1629365,135780.4167,7.92
1,2,260,4,6,6,191,2057672,342945.3333,31.83
1,2,261,2,2,2,12,197024,98512,6
1,2,261,3,2,2,18,144840,72420,9
1,2,263,1,4,4,10,208148,52037,2.5
1,2,263,2,6,6,27,389802,64967,4.5
1,2,263,3,3,3,19,280604,93534.6667,6.33
1,2,263,4,1,1,5,80358,80358,5
1,2,264,1,2,2,5,81070,40535,2.5
1,2,264,4,3,3,96,1298630,432876.6667,32
1,2,279,1,1,1,1,37238,37238,1
1,2,279,2,7,7,31,223284,31897.7143,4.43
1,2,279,3,16,16,129,1183454,73965.875,8.06
1,2,279,4,19,19,397,4637718,244090.4211,20.89
1,2,280,2,14,14,49,436452,31175.1429,3.5
1,2,280,3,26,26,242,1858745,71490.1923,9.31
1,2,280,4,18,18,317,3748877,208270.9444,17.61
1,2,281,2,2,2,8,49635,24817.5,4
1,2,281,3,4,4,30,256903,64225.75,7.5
1,2,281,4,3,3,27,235187,78395.6667,9
1,2,282,1,13,13,44,344527,26502.0769,3.38
1,2,282,2,18,18,88,644989,35832.7222,4.89
1,2,282,3,21,21,137,1032647,49173.6667,6.52
1,2,282,4,11,11,173,1622094,147463.0909,15.73
1,2,283,1,10,10,27,172804,17280.4,2.7
1,2,283,2,16,16,59,465284,29080.25,3.69
1,2,283,3,23,23,134,1341663,58333.1739,5.83
1,2,283,4,9,9,182,2266338,251815.3333,20.22
1,2,284,1,6,6,13,225416,37569.3333,2.17
1,2,284,2,6,6,14,166650,27775,2.33
1,2,284,3,10,10,47,578488,57848.8,4.7
1,2,284,4,1,1,4,50552,50552,4
1,2,301,1,2,2,10,270961,135480.5,5
1,2,301,2,1,1,12,351384,351384,12
1,2,301,3,3,3,12,499842,166614,4
1,2,302,1,3,3,4,388491,129497,1.33
1,2,302,2,3,3,5,234225,78075,1.67
1,2,302,4,1,1,16,151266,151266,16
1,2,304,3,1,1,13,858794,858794,13
1,2,308,1,1,1,1,68892,68892,1
1,2,308,2,2,2,3,153899,76949.5,1.5
1,2,308,3,2,2,14,197996,98998,7
1,2,309,1,1,1,2,72549,72549,2
1,2,309,2,1,1,5,117897,117897,5
1,2,312,1,2,2,8,153258,76629,4
1,2,312,2,1,1,3,125057,125057,3
1,2,313,2,1,1,1,90413,90413,1
1,2,313,3,1,1,9,94950,94950,9
1,2,313,4,2,2,34,554069,277034.5,17
1,2,315,1,1,1,3,41262,41262,3
1,2,315,3,2,2,9,188084,94042,4.5
1,2,317,2,1,1,10,247747,247747,10
1,2,317,4,1,1,31,522375,522375,31
1,2,320,2,2,2,7,166282,83141,3.5
1,2,322,1,3,3,3,413043,137681,1
1,2,343,2,1,1,11,80537,80537,11
1,2,343,3,2,2,25,337964,168982,12.5
1,2,346,1,2,2,7,47277,23638.5,3.5
1,2,346,2,1,1,2,10854,10854,2
1,2,346,3,2,2,30,506140,253070,15
1,2,346,4,1,1,22,315357,315357,22
1,2,347,1,1,1,3,15743,15743,3
1,2,361,4,1,1,4,121901,121901,4
1,2,362,1,1,1,3,137169,137169,3
1,2,364,1,1,1,1,49027,49027,1
1,2,364,2,2,2,23,338865,169432.5,11.5
1,2,364,3,2,2,15,302082,151041,7.5
1,2,382,3,1,1,6,41793,41793,6
1,2,383,1,1,1,1,4458,4458,1
1,2,383,2,5,5,20,148865,29773,4
1,2,383,3,1,1,16,91042,91042,16
1,2,383,4,1,1,8,129449,129449,8
1,2,385,3,1,1,8,61393,61393,8
1,2,401,1,5,5,12,358414,71682.8,2.4
1,2,404,1,1,1,4,92226,92226,4
1,2,404,2,3,3,8,284039,94679.6667,2.67
1,2,404,3,1,1,6,102843,102843,6
1,2,405,4,1,1,35,346567,346567,35
1,2,420,3,5,5,21,221315,44263,4.2
1,2,421,3,2,2,14,86998,43499,7
1,2,421,4,1,1,16,102790,102790,16
1,2,422,2,1,1,10,105943,105943,10
1,2,422,3,1,1,5,87785,87785,5
1,2,423,2,1,1,3,43764,43764,3
1,2,423,3,1,1,24,156845,156845,24
1,2,423,4,1,1,30,303025,303025,30
1,2,424,2,1,1,10,52064,52064,10
1,2,425,2,1,1,2,12419,12419,2
1,2,426,3,2,2,16,168338,84169,8
1,2,427,1,1,1,2,10352,10352,2
1,2,440,1,1,1,6,387505,387505,6
1,2,440,2,5,5,23,1674135,334827,4.6
1,2,440,3,2,2,18,620143,310071.5,9
1,2,440,4,1,1,12,398086,398086,12
1,2,441,2,3,3,19,399707,133235.6667,6.33
1,2,441,3,11,11,86,1364453,124041.1818,7.82
1,2,441,4,2,2,61,770029,385014.5,30.5
1,2,442,1,7,7,22,539033,77004.7143,3.14
1,2,442,2,10,10,33,761699,76169.9,3.3
1,2,442,3,5,5,29,641594,128318.8,5.8
1,2,442,4,2,2,39,527036,263518,19.5
1,2,443,1,2,2,5,151571,75785.5,2.5
1,2,443,2,4,4,18,363167,90791.75,4.5
1,2,443,3,2,2,13,427624,213812,6.5
1,2,443,4,1,1,13,105792,105792,13
1,2,444,2,1,1,3,38231,38231,3
1,2,445,1,2,2,8,156401,78200.5,4
1,2,445,4,1,1,5,145691,145691,5
1,2,446,2,1,1,1,51671,51671,1
1,2,446,3,1,1,1,40654,40654,1
1,2,446,4,1,1,5,48818,48818,5
1,2,447,2,1,1,2,41173,41173,2
1,2,461,2,1,1,3,59263,59263,3
1,2,463,1,1,1,4,26581,26581,4
1,2,463,2,5,5,18,216210,43242,3.6
1,2,463,3,5,5,18,148320,29664,3.6
1,2,463,4,1,1,7,87108,87108,7
1,2,465,2,1,1,5,51766,51766,5
1,2,466,2,4,4,15,148561,37140.25,3.75
1,2,466,3,10,10,82,1339941,133994.1,8.2
1,2,466,4,5,5,46,432780,86556,9.2
1,2,468,3,1,1,5,29839,29839,5
1,2,468,4,1,1,21,96598,96598,21
1,2,469,2,4,4,20,188248,47062,5
1,2,469,3,5,5,35,360622,72124.4,7
1,2,469,4,3,3,46,753723,251241,15.33
1,2,470,2,1,1,2,23562,23562,2
1,2,470,3,1,1,4,43805,43805,4
1,2,480,2,1,1,2,74299,74299,2
1,2,483,2,1,1,3,99719,99719,3
1,2,483,4,1,1,26,314937,314937,26
1,2,510,1,2,2,3,103726,51863,1.5
1,2,511,1,1,1,1,58260,58260,1
1,2,511,2,3,3,10,236454,78818,3.33
1,2,511,3,2,2,30,322585,161292.5,15
1,2,511,4,2,2,21,327023,163511.5,10.5
1,2,512,1,3,3,10,227400,75800,3.33
1,2,512,2,2,2,4,140521,70260.5,2
1,2,512,3,1,1,5,101380,101380,5
1,2,513,1,2,2,3,111614,55807,1.5
1,2,513,2,6,6,13,355199,59199.8333,2.17
1,2,513,3,2,2,6,157855,78927.5,3
1,2,514,2,1,1,3,104449,104449,3
1,2,517,1,1,1,2,26547,26547,2
1,2,518,1,2,2,9,242075,121037.5,4.5
1,2,518,2,3,3,8,240291,80097,2.67
1,2,519,1,1,1,1,53489,53489,1
1,2,519,2,1,1,2,98591,98591,2
1,2,519,3,1,1,3,85289,85289,3
1,2,530,2,4,4,17,332280,83070,4.25
1,2,530,3,4,4,16,410789,102697.25,4
1,2,530,4,1,1,9,73022,73022,9
1,2,531,4,2,2,39,555573,277786.5,19.5
1,2,532,2,1,1,2,37436,37436,2
1,2,566,2,1,1,2,23500,23500,2
1,2,566,3,2,2,24,166272,83136,12
1,2,566,4,1,1,8,89276,89276,8
1,2,650,2,1,1,2,76368,76368,2
1,2,651,1,1,1,3,58136,58136,3
1,2,651,3,2,2,41,455253,227626.5,20.5
1,2,660,2,1,1,3,92238,92238,3
1,2,660,3,7,7,60,641548,91649.7143,8.57
1,2,660,4,4,4,89,845574,211393.5,22.25
1,2,661,2,1,1,4,25654,25654,4
1,2,661,4,2,2,28,378406,189203,14
1,2,662,1,19,19,115,888926,46785.5789,6.05
1,2,662,2,21,21,149,1114729,53082.3333,7.1
1,2,662,3,2,2,37,276681,138340.5,18.5
1,2,662,4,3,3,80,731426,243808.6667,26.67
1,2,663,1,2,2,4,81204,40602,2
1,2,663,2,3,3,8,94816,31605.3333,2.67
1,2,663,3,4,4,16,196953,49238.25,4
1,2,680,2,2,2,11,237173,118586.5,5.5
1,2,680,3,1,1,7,150758,150758,7
1,2,680,4,1,1,9,157350,157350,9
1,2,681,1,7,7,16,450901,64414.4286,2.29
1,2,681,2,3,3,4,203114,67704.6667,1.33
1,2,681,3,5,5,39,439508,87901.6,7.8
1,2,690,2,1,1,22,330350,330350,22
1,2,690,3,5,5,90,970581,194116.2,18
1,2,690,4,4,4,189,2199904,549976,47.25
1,2,691,2,3,3,6,71775,23925,2
1,2,691,3,2,2,16,228749,114374.5,8
1,2,691,4,1,1,24,150383,150383,24
1,2,695,2,8,8,37,215523,26940.375,4.63
1,2,695,3,2,2,44,332390,166195,22
1,2,695,4,5,5,136,1943742,388748.4,27.2
1,2,696,1,3,3,12,100387,33462.3333,4
1,2,696,2,57,57,231,2251069,39492.4386,4.05
1,2,696,3,8,8,56,518863,64857.875,7
1,2,710,2,1,1,7,56887,56887,7
1,2,710,3,1,1,7,72980,72980,7
1,2,710,4,11,11,261,5266082,478734.7273,23.73
1,2,711,2,3,3,32,349095,116365,10.67
1,2,711,3,1,1,6,81597,81597,6
1,2,720,2,7,7,31,244323,34903.2857,4.43
1,2,720,3,23,23,158,1466310,63752.6087,6.87
1,2,720,4,46,46,578,7440849,161757.587,12.57
1,2,721,2,3,3,13,97822,32607.3333,4.33
1,2,721,3,4,4,25,222534,55633.5,6.25
1,2,721,4,7,7,78,907948,129706.8571,11.14
1,2,722,2,1,1,2,47231,47231,2
1,2,722,3,2,2,16,116486,58243,8
1,2,724,3,1,1,8,108975,108975,8
1,2,724,4,1,1,26,460569,460569,26
1,2,760,4,1,1,24,174658,174658,24
1,2,775,4,1,1,12,71617,71617,12
1,2,792,2,3,3,12,263887,87962.3333,4
1,2,792,3,1,1,5,48082,48082,5
1,2,793,2,2,2,13,167578,83789,6.5
1,2,793,3,1,1,13,75563,75563,13
1,2,794,3,1,1,4,39166,39166,4
1,2,810,3,3,3,15,196886,65628.6667,5
1,2,810,4,2,2,21,420271,210135.5,10.5
1,2,811,2,1,1,2,42488,42488,2
1,2,812,2,1,1,2,16910,16910,2
1,2,812,3,1,1,10,83407,83407,10
1,2,812,4,4,4,61,909550,227387.5,15.25
1,2,813,2,3,3,15,161520,53840,5
1,2,813,3,2,2,13,100796,50398,6.5
1,2,813,4,1,1,8,84270,84270,8
1,2,815,3,1,1,1,12512,12512,1
1,2,816,1,1,1,1,30813,30813,1
1,2,817,3,1,1,8,136825,136825,8
1,2,817,4,2,2,7,146504,73252,3.5
1,2,850,1,2,2,9,274123,137061.5,4.5
1,2,861,2,4,4,30,170796,42699,7.5
1,2,861,3,5,5,35,210367,42073.4,7
1,2,862,2,2,2,3,65860,32930,1.5
1,2,890,4,1,1,4,55585,55585,4
1,2,892,4,1,1,12,87366,87366,12
1,2,894,2,1,1,3,22602,22602,3
1,2,950,1,1,1,3,116072,116072,3
1,2,950,2,1,1,10,98405,98405,10
1,2,950,3,4,4,26,419043,104760.75,6.5
1,2,950,4,3,3,83,2702732,900910.6667,27.67
1,2,951,1,1,1,2,132299,132299,2
1,2,951,2,11,11,39,829904,75445.8182,3.55
1,2,951,3,4,4,17,330580,82645,4.25
1,2,951,4,1,1,8,130891,130891,8
1,2,952,3,2,2,18,263609,131804.5,9
1,2,952,4,1,1,7,48335,48335,7
1,3,4,4,1,1,42,991730,991730,42
1,3,7,3,3,3,100,2547875,849291.6667,33.33
1,3,7,4,1,1,33,610201,610201,33
1,3,8,1,1,1,13,128551,128551,13
1,3,8,2,1,1,16,126082,126082,16
1,3,8,3,1,1,13,177008,177008,13
1,3,26,1,1,1,3,97772,97772,3
1,3,48,3,2,2,13,90670,45335,6.5
1,3,50,2,1,1,13,106424,106424,13
1,3,91,2,3,3,8,227334,75778,2.67
1,3,92,1,1,1,1,66819,66819,1
1,3,97,2,1,1,2,32511,32511,2
1,3,121,1,2,2,11,192888,96444,5.5
1,3,121,2,3,3,19,395972,131990.6667,6.33
1,3,121,3,2,2,11,274778,137389,5.5
1,3,131,3,4,4,29,263558,65889.5,7.25
1,3,131,4,2,2,22,215040,107520,11
1,3,137,4,1,1,1,12315,12315,1
1,3,143,2,1,1,13,100894,100894,13
1,3,145,2,1,1,4,12596,12596,4
1,3,182,3,1,1,16,150258,150258,16
1,3,207,2,1,1,1,5948,5948,1
1,3,220,2,1,1,4,86949,86949,4
1,3,220,3,1,1,7,121542,121542,7
1,3,220,4,2,2,18,418819,209409.5,9
1,3,223,3,1,1,8,57051,57051,8
1,3,227,2,1,1,5,70994,70994,5
1,3,229,2,1,1,10,148122,148122,10
1,3,230,1,1,1,4,69384,69384,4
1,3,230,2,1,1,6,99207,99207,6
1,3,230,3,3,3,37,452455,150818.3333,12.33
1,3,230,4,2,2,40,387838,193919,20
1,3,231,2,1,1,22,259609,259609,22
1,3,231,4,1,1,13,348618,348618,13
1,3,240,3,1,1,6,60875,60875,6
1,3,241,4,1,1,4,67185,67185,4
1,3,245,3,1,1,11,67284,67284,11
1,3,247,1,2,2,5,33705,16852.5,2.5
1,3,249,2,1,1,1,8425,8425,1
1,3,249,3,1,1,5,61429,61429,5
1,3,252,2,1,1,7,50469,50469,7
1,3,252,4,1,1,7,55512,55512,7
1,3,253,2,2,2,4,35620,17810,2
1,3,254,1,1,1,1,6923,6923,1
1,3,254,2,1,1,1,10179,10179,1
1,3,254,3,1,1,12,93864,93864,12
1,3,254,4,1,1,6,51560,51560,6
1,3,260,2,4,4,147,519422,129855.5,36.75
1,3,260,3,2,2,22,366027,183013.5,11
1,3,261,3,1,1,10,120731,120731,10
1,3,261,4,1,1,5,95342,95342,5
1,3,263,2,3,3,29,309221,103073.6667,9.67
1,3,279,2,1,1,1,25682,25682,1
1,3,279,3,1,1,4,17433,17433,4
1,3,279,4,2,2,24,443625,221812.5,12
1,3,280,2,2,2,14,145821,72910.5,7
1,3,280,3,3,3,15,162422,54140.6667,5
1,3,280,4,5,5,26,383338,76667.6,5.2
1,3,282,1,3,3,10,82360,27453.3333,3.33
1,3,282,2,5,5,21,191277,38255.4,4.2
1,3,282,3,5,5,32,286478,57295.6,6.4
1,3,282,4,2,2,12,111403,55701.5,6
1,3,283,1,2,2,3,31557,15778.5,1.5
1,3,283,2,3,3,11,79614,26538,3.67
1,3,283,3,4,4,28,269905,67476.25,7
1,3,284,2,1,1,2,42176,42176,2
1,3,301,1,1,1,1,176165,176165,1
1,3,302,3,1,1,6,305110,305110,6
1,3,305,1,1,1,3,134039,134039,3
1,3,305,2,2,2,8,132038,66019,4
1,3,317,2,1,1,6,74125,74125,6
1,3,343,3,2,2,23,299596,149798,11.5
1,3,361,2,1,1,2,105344,105344,2
1,3,383,3,1,1,2,9253,9253,2
1,3,384,3,1,1,3,58448,58448,3
1,3,385,2,1,1,7,35091,35091,7
1,3,401,1,1,1,1,58573,58573,1
1,3,404,1,1,1,3,63965,63965,3
1,3,421,3,2,2,7,37166,18583,3.5
1,3,422,4,1,1,7,43799,43799,7
1,3,424,1,1,1,3,13870,13870,3
1,3,426,3,1,1,6,56713,56713,6
1,3,440,2,1,1,4,336459,336459,4
1,3,441,1,1,1,13,174693,174693,13
1,3,441,2,1,1,5,103243,103243,5
1,3,441,3,2,2,13,257762,128881,6.5
1,3,441,4,1,1,19,358444,358444,19
1,3,442,1,1,1,3,87411,87411,3
1,3,442,2,2,2,6,214671,107335.5,3
1,3,442,3,1,1,11,123471,123471,11
1,3,443,1,1,1,4,89867,89867,4
1,3,463,2,1,1,2,10483,10483,2
1,3,466,3,1,1,11,60464,60464,11
1,3,469,3,2,2,15,91080,45540,7.5
1,3,469,4,1,1,3,31980,31980,3
1,3,480,1,2,2,2,122397,61198.5,1
1,3,480,2,1,1,8,147916,147916,8
1,3,484,2,2,2,2,119506,59753,1
1,3,512,2,1,1,3,85669,85669,3
1,3,513,2,2,2,6,131289,65644.5,3
1,3,518,1,1,1,1,37299,37299,1
1,3,530,3,1,1,1,45409,45409,1
1,3,660,3,2,2,16,217873,108936.5,8
1,3,662,4,1,1,14,299694,299694,14
1,3,663,1,1,1,1,37238,37238,1
1,3,663,3,1,1,4,72597,72597,4
1,3,680,1,1,1,4,120198,120198,4
1,3,680,2,1,1,4,105141,105141,4
1,3,680,4,2,2,261,2771798,1385899,130.5
1,3,681,1,9,9,25,647741,71971.2222,2.78
1,3,681,2,2,2,8,170689,85344.5,4
1,3,681,3,1,1,6,195595,195595,6
1,3,690,4,1,1,4,112898,112898,4
1,3,691,4,1,1,19,407238,407238,19
1,3,694,2,2,2,4,84245,42122.5,2
1,3,694,3,1,1,6,65137,65137,6
1,3,695,3,1,1,5,32127,32127,5
1,3,695,4,2,2,71,674260,337130,35.5
1,3,696,2,2,2,9,62320,31160,4.5
1,3,710,4,3,3,86,1050878,350292.6667,28.67
1,3,720,1,1,1,4,35321,35321,4
1,3,720,2,2,2,7,104601,52300.5,3.5
1,3,720,3,1,1,13,211374,211374,13
1,3,720,4,4,4,46,460906,115226.5,11.5
1,3,721,3,1,1,4,32991,32991,4
1,3,721,4,1,1,10,63653,63653,10
1,3,740,1,1,1,2,43683,43683,2
1,3,812,1,1,1,4,41059,41059,4
1,3,812,4,1,1,12,196372,196372,12
1,3,813,2,1,1,5,56447,56447,5
1,3,813,4,1,1,3,10435,10435,3
1,3,817,1,1,1,3,37081,37081,3
1,3,817,2,1,1,9,51132,51132,9
1,3,817,3,1,1,7,57918,57918,7
1,3,817,4,1,1,1,19767,19767,1
1,3,850,2,2,2,9,349655,174827.5,4.5
1,3,850,3,1,1,37,389518,389518,37
1,3,862,3,1,1,3,58421,58421,3
1,3,951,2,1,1,1,74603,74603,1
1,3,951,3,3,3,19,301645,100548.3333,6.33
1,4,1,2,8,8,56,2531337,316417.125,7
1,4,1,3,30,30,252,11287508,376250.2667,8.4
1,4,1,4,35,35,852,24392911,696940.3143,24.34
1,4,4,3,1,1,37,404273,404273,37
1,4,4,4,9,9,307,6602666,733629.5556,34.11
1,4,5,4,7,7,261,3971776,567396.5714,37.29
1,4,6,2,8,8,53,3413595,426699.375,6.63
1,4,6,3,7,7,55,3017995,431142.1429,7.86
1,4,7,2,11,11,276,6800145,618195,25.09
1,4,7,3,16,16,400,10386126,649132.875,25
1,4,7,4,10,10,539,12688720,1268872,53.9
1,4,8,1,5,5,76,698680,139736,15.2
1,4,8,2,50,50,804,8078663,161573.26,16.08
1,4,8,3,71,71,1224,15355772,216278.4789,17.24
1,4,8,4,9,9,253,4411025,490113.8889,28.11
1,4,26,1,1,1,1,126662,126662,1
1,4,26,2,2,2,9,250226,125113,4.5
1,4,41,2,3,3,22,300422,100140.6667,7.33
1,4,41,3,5,5,43,452689,90537.8,8.6
1,4,41,4,3,3,18,189555,63185,6
1,4,42,2,1,1,2,64577,64577,2
1,4,42,3,2,2,15,345860,172930,7.5
1,4,45,2,1,1,2,21221,21221,2
1,4,45,3,1,1,12,69364,69364,12
1,4,45,4,2,2,70,364611,182305.5,35
1,4,48,1,1,1,3,13923,13923,3
1,4,48,2,2,2,7,39762,19881,3.5
1,4,48,3,3,3,16,125298,41766,5.33
1,4,49,3,1,1,3,30000,30000,3
1,4,49,4,1,1,6,155101,155101,6
1,4,52,3,5,5,36,259581,51916.2,7.2
1,4,52,4,2,2,22,340291,170145.5,11
